time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
3594.583683	37.608349	11.241115	3.345607	30
3594.583683	37.608349	11.241115	3.345607	31
3595.615642	49.646515	11.289240	4.397685	32
3596.625195	38.468983	11.267804	3.414062	33
3597.645452	38.371361	11.281728	3.401196	34
3598.667324	36.723476	11.268149	3.259052	35
3599.688750	36.980988	11.277351	3.279227	36
3600.709805	36.775734	11.281894	3.259713	37
3601.730232	36.765335	11.266433	3.263263	38
3602.751564	35.341267	11.267819	3.136478	39
3603.772351	35.723995	11.254574	3.174176	40
3604.794450	37.081165	11.271725	3.289751	41
3605.813719	36.303555	11.261659	3.223642	42
3606.837321	36.763664	11.265600	3.263356	43
3607.854418	35.875351	11.260185	3.186036	44
3608.881599	36.495045	11.253971	3.242859	45
3609.895552	36.648048	11.271754	3.251317	46
3610.924395	38.162403	11.273394	3.385174	47
3611.936928	35.226189	11.258651	3.128811	48
3612.968002	37.242111	11.254291	3.309148	49
3613.978451	34.657837	11.255470	3.079200	50
3615.010072	38.756321	11.268548	3.439336	51
3616.019887	35.112328	11.272449	3.114880	52
3617.052646	37.934422	11.257827	3.369604	53
3618.062343	34.813976	11.258300	3.092295	54
3619.094253	38.837349	11.237998	3.455896	55
3620.105830	33.653679	11.263909	2.987744	56
3621.136737	38.016018	11.269315	3.373410	57
3622.149739	32.401794	11.270786	2.874848	58
3623.177419	38.403816	11.239589	3.416835	59
3624.192849	32.607937	11.268068	2.893836	60
3625.218922	38.393845	11.261064	3.409433	61
3626.235594	32.159916	11.262797	2.855411	62
3627.259664	39.446323	11.231731	3.512043	63
3628.278365	32.257675	11.261755	2.864356	64
3629.302680	37.746891	11.271522	3.348873	65
3630.321667	31.457747	11.266039	2.792263	66
3631.344098	39.036251	11.253675	3.468756	67
3632.363187	32.836033	11.232918	2.923198	68
3633.386926	37.288391	11.249741	3.314600	69
3634.405762	31.630293	11.265752	2.807651	70
3635.429102	38.251511	11.241958	3.402567	71
3636.448361	32.228111	11.272554	2.858989	72
3637.472354	37.237740	11.224634	3.317502	73
3638.489212	31.003057	11.235279	2.759438	74
3639.515227	38.313129	11.269171	3.399818	75
3640.530586	31.903908	11.267365	2.831532	76
3641.558295	38.042946	11.271516	3.375140	77
3642.572477	30.227554	11.249064	2.687117	78
3643.601696	36.892200	11.233578	3.284101	79
3644.613934	32.281437	11.259689	2.866992	80
3645.644412	37.576954	11.267298	3.335046	81
3646.654749	31.665224	11.251731	2.814254	82
3647.687200	36.708824	11.265300	3.258575	83
3648.697329	32.489967	11.272061	2.882345	84
3649.729799	35.907642	11.269005	3.186408	85
3650.740048	31.924141	11.264084	2.834154	86
3651.771488	35.047985	11.231419	3.120531	87
3652.783170	32.956760	11.267085	2.925048	88
