time (s)	coil I (A)	last det (V)	int current (uC)
3205.543365	0.710687	0.287010	307.727600
3205.544339	1.137378	0.287010	1415.533691
3205.545244	1.156421	0.287010	2462.094727
3205.546174	1.137905	0.287010	3520.346680
3205.547070	1.120283	0.287010	4524.120117
3205.548030	1.099164	0.287010	5579.317383
3205.548942	1.078085	0.287010	6562.530762
3205.549838	1.057972	0.287010	7510.474121
3205.550777	1.038003	0.287010	8485.159180
3205.551695	1.018239	0.287010	9419.902344
3205.552622	0.979574	0.287010	10327.967773
3205.553523	0.275116	0.287010	10575.847656
3205.554477	0.087583	0.287010	10659.401367
3205.555381	0.085858	0.287010	10737.017578
3205.556271	0.085917	0.287010	10813.483398
3205.557218	0.085825	0.287010	10894.759766
3205.558123	0.085792	0.287010	10972.401367
3205.559025	0.085792	0.287010	11049.786133
3205.559912	0.085869	0.287010	11125.952148
3205.560857	0.085917	0.287010	11207.143555
3205.561755	0.085759	0.287010	11284.155273
3206.575321	0.728712	0.332884	327.191742
3206.576216	1.133188	0.332884	1341.395386
3206.577155	1.157219	0.332884	2428.024170
3206.578076	1.138663	0.332884	3476.732910
3206.578982	1.121060	0.332884	4492.413086
3206.579876	1.101046	0.332884	5476.748535
3206.580838	1.078931	0.332884	6514.679687
3206.581750	1.058606	0.332884	7480.128418
3206.582649	1.039061	0.332884	8414.244141
3206.583598	1.019337	0.332884	9381.594727
3206.584508	0.993032	0.332884	10285.253906
3206.585406	0.313330	0.332884	10566.624023
3206.586297	0.089026	0.332884	10645.946289
3206.587246	0.085939	0.332884	10727.501953
3206.588161	0.085770	0.332884	10805.981445
3206.589062	0.085789	0.332884	10883.277344
3206.589951	0.085876	0.332884	10959.621094
3206.590888	0.085950	0.332884	11040.156250
3206.591791	0.085851	0.332884	11117.679687
3206.592680	0.085931	0.332884	11194.072266
3206.593627	0.085869	0.332884	11275.390625
3207.585999	0.731565	0.293777	326.277954
3207.586980	1.140007	0.293777	1444.625244
3207.587898	1.156205	0.293777	2506.021240
3207.588795	1.137554	0.293777	3526.406982
3207.589744	1.119924	0.293777	4589.215332
3207.590651	1.099259	0.293777	5586.243164
3207.591551	1.078253	0.293777	6556.670898
3207.592447	1.058068	0.293777	7504.699707
3207.593391	1.037662	0.293777	8484.252930
3207.594306	1.018052	0.293777	9415.770508
3207.595218	0.987026	0.293777	10315.938477
3207.596121	0.285059	0.293777	10573.346680
3207.597063	0.087821	0.293777	10656.074219
3207.597972	0.085778	0.293777	10734.045898
3207.598865	0.085851	0.293777	10810.710937
3207.599807	0.085909	0.293777	10891.637695
3207.600709	0.085920	0.293777	10969.137695
3207.601597	0.085818	0.293777	11045.343750
3207.602511	0.085814	0.293777	11123.778320
3207.603408	0.085865	0.293777	11200.799805
3207.604348	0.085869	0.293777	11281.516602
3208.617425	0.721403	0.327712	320.302734
3208.618330	1.133295	0.327712	1345.934448
3208.619224	1.157135	0.327712	2380.413086
3208.620180	1.138594	0.327712	3468.908691
3208.621094	1.121082	0.327712	4493.577148
3208.621997	1.101090	0.327712	5487.861328
3208.622919	1.079575	0.327712	6483.229492
3208.623814	1.059360	0.327712	7431.356934
3208.624757	1.038750	0.327712	8410.898437
3208.625682	1.019465	0.327712	9353.904297
3208.626584	0.994611	0.327712	10251.042969
3208.627543	0.296598	0.327712	10535.480469
3208.628452	0.088396	0.327712	10615.832031
3208.629375	0.085726	0.327712	10694.957031
3208.630268	0.085876	0.327712	10771.644531
3208.631209	0.085800	0.327712	10852.381836
3208.632104	0.085800	0.327712	10929.172852
3208.632994	0.085822	0.327712	11005.553711
3208.633932	0.085854	0.327712	11086.084961
3208.634833	0.085792	0.327712	11163.383789
3208.635748	0.085759	0.327712	11241.853516
3209.629134	0.727493	0.289805	323.006744
3209.630099	1.138228	0.289805	1421.396362
3209.631010	1.156318	0.289805	2474.802490
3209.631916	1.137949	0.289805	3505.784668
3209.632849	1.120291	0.289805	4551.015625
3209.633767	1.099655	0.289805	5560.498535
3209.634671	1.078759	0.289805	6535.696289
3209.635567	1.058628	0.289805	7484.227051
3209.636528	1.037941	0.289805	8481.687500
3209.637435	1.018572	0.289805	9405.532227
3209.638343	0.990388	0.289805	10304.804687
3209.639241	0.299996	0.289805	10574.201172
3209.640182	0.088198	0.289805	10657.195312
3209.641081	0.085752	0.289805	10734.286133
3209.641982	0.085785	0.289805	10811.578125
3209.642888	0.085924	0.289805	10889.425781
3209.643783	0.085836	0.289805	10966.249023
3209.644731	0.085895	0.289805	11047.677734
3209.645655	0.085825	0.289805	11126.980469
3209.646542	0.085898	0.289805	11203.172852
3209.647494	0.085844	0.289805	11284.895508
3210.659016	0.718817	0.325480	313.404266
3210.659986	1.138751	0.325480	1417.992920
3210.660902	1.156443	0.325480	2477.294434
3210.661809	1.137861	0.325480	3509.334717
3210.662753	1.120005	0.325480	4566.619141
3210.663661	1.099651	0.325480	5565.102051
3210.664565	1.078565	0.325480	6540.124512
3210.665458	1.058485	0.325480	7485.351562
3210.666400	1.038157	0.325480	8463.294922
3210.667309	1.018682	0.325480	9389.276367
3210.668222	0.992417	0.325480	10295.353516
3210.669114	0.306621	0.325480	10568.859375
3210.670064	0.088140	0.325480	10652.591797
3210.670976	0.085844	0.325480	10730.880859
3210.671874	0.085844	0.325480	10807.968750
3210.672806	0.085946	0.325480	10888.070312
3210.673698	0.085887	0.325480	10964.681641
3210.674599	0.085836	0.325480	11042.020508
