time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
4365.520651	4.029360	2.767007	1.456216	18
4366.536110	4.643061	2.767536	1.677687	19
4367.561985	4.114063	2.742712	1.499998	20
4368.576234	4.780047	2.762994	1.730025	21
4369.604864	3.907727	2.758749	1.416486	22
4370.617202	4.518817	2.771251	1.630605	23
4371.647616	4.001884	2.737328	1.461967	24
4372.657677	4.501197	2.722728	1.653194	25
4373.690503	4.071403	2.719171	1.497295	26
4374.698116	4.634915	2.762763	1.677638	27
4375.731941	4.088114	2.774280	1.473577	28
4376.750804	5.134353	2.775442	1.849923	29
4377.771248	4.081897	2.765898	1.475794	30
4378.786165	4.840110	2.762644	1.751985	31
4379.807991	3.996167	2.759410	1.448196	32
4380.833120	4.632697	2.771149	1.671760	33
4381.844874	3.855133	2.771898	1.390792	34
4382.877896	4.865314	2.770376	1.756193	35
4383.885119	3.885118	2.768738	1.403209	36
4384.920227	4.945802	2.768868	1.786218	37
4385.928994	3.946334	2.761386	1.429114	38
4386.958346	4.804560	2.772592	1.732877	39
4387.974580	4.066401	2.769246	1.468415	40
4388.994668	4.753765	2.767665	1.717609	41
4390.019970	4.188158	2.736263	1.530613	42
4391.033573	4.747221	2.767215	1.715523	43
4392.064927	4.176424	2.755362	1.515744	44
4393.073609	4.575372	2.758223	1.658812	45
4394.106468	4.210158	2.769372	1.520258	46
4395.114730	4.784171	2.758349	1.734433	47
4396.148605	4.170322	2.744030	1.519780	48
4397.165704	5.371019	2.769459	1.939375	49
4398.187747	4.218746	2.759611	1.528746	50
4399.199472	4.881414	2.769396	1.762628	51
4400.229221	4.182065	2.770616	1.509435	52
4401.241733	4.796855	2.761319	1.737161	53
4402.270335	4.125721	2.761181	1.494187	54
4403.282942	4.790834	2.776263	1.725641	55
4404.312308	4.277759	2.748843	1.556204	56
4405.324238	4.880027	2.735933	1.783680	57
4406.354706	4.357270	2.755504	1.581297	58
4407.363896	4.874565	2.740383	1.778789	59
4408.397896	4.196226	2.758009	1.521469	60
4409.405244	4.957200	2.771233	1.788806	61
4410.439888	4.505790	2.752950	1.636713	62
4411.446352	4.908882	2.752264	1.783580	63
4412.480942	4.354349	2.763124	1.575879	64
4413.489767	5.045837	2.739475	1.841900	65
4414.520669	4.469681	2.763384	1.617467	66
4415.534129	4.932912	2.736788	1.802446	67
4416.557939	4.551589	2.766607	1.645189	68
4417.579936	5.005166	2.730717	1.832913	69
4418.595864	4.278493	2.768523	1.545406	70
4419.625212	5.114999	2.767638	1.848146	71
4420.634986	4.240021	2.758739	1.536941	72
4421.668946	5.304368	2.755029	1.925340	73
4422.675811	4.155609	2.735375	1.519210	74
4423.708233	5.208075	2.762077	1.885565	75
4424.720160	4.482948	2.762168	1.622982	76
4425.746247	5.188083	2.765344	1.876108	77
4426.766689	4.404539	2.768939	1.590695	78
4427.784163	5.117538	2.768662	1.848380	79
4428.811157	4.418177	2.772172	1.593760	80
4429.822932	4.961990	2.764906	1.794633	81
4430.855462	4.376106	2.758822	1.586223	82
4431.863109	5.120909	2.772498	1.847038	83
4432.898053	4.493454	2.744453	1.637286	84
4433.904307	5.036353	2.775486	1.814584	85
4434.938656	4.632370	2.764476	1.675678	86
4435.946365	5.176748	2.768919	1.869592	87
4436.980248	4.601632	2.760403	1.667014	88
4437.988278	5.027608	2.768532	1.815983	89
4439.022161	4.603091	2.775470	1.658491	90
4440.030138	5.139684	2.752763	1.867100	91
4441.064038	4.649823	2.732642	1.701586	92
4442.070979	5.002872	2.733880	1.829953	93
4443.105504	4.599119	2.771271	1.659570	94
4444.113662	5.234408	2.743444	1.907970	95
4445.146429	4.762327	2.767024	1.721101	96
4446.156130	5.081285	2.754112	1.844982	97
4447.185688	4.438809	2.754208	1.611647	98
4448.200463	5.186257	2.764647	1.875920	99
4449.224392	4.463611	2.761469	1.616390	100
4450.246117	5.414713	2.758548	1.962886	101
4451.261364	4.546750	2.774379	1.638835	102
4452.299422	6.067581	2.771872	2.188983	103
4453.300371	4.241016	2.726957	1.555219	104
4454.334204	5.419747	2.775721	1.952555	105
4455.341506	4.511109	2.766845	1.630416	106
4456.374582	5.645055	2.763984	2.042361	107
4457.385383	4.551736	2.751579	1.654227	108
4458.413479	5.315125	2.733342	1.944552	109
4459.430899	4.523293	2.770580	1.632616	110
4460.451863	5.501287	2.768007	1.987454	111
4461.474641	4.764960	2.754151	1.730101	112
4462.490132	5.463264	2.767443	1.974120	113
4463.519065	4.699765	2.742853	1.713459	114
4464.529274	5.173572	2.762791	1.872589	115
4465.562446	4.560060	2.753455	1.656123	116
4466.569990	5.520026	2.780343	1.985376	117
4467.603262	4.931972	2.766464	1.782771	118
4468.610720	5.241573	2.747606	1.907687	119
4469.645946	4.806869	2.774400	1.732579	120
4470.652215	5.549824	2.766330	2.006205	121
4471.686953	4.836658	2.768257	1.747185	122
4472.694916	5.290454	2.757402	1.918637	123
